"id","site","samp_period","series","obs","date","batch","ch_num","incb_num","incb_temp_id","incb_temp","prior_temp_1","prior_temp_2","prior_temp_3","prior_temp_4","body_temp","co2_samp_control","co2_samp_1","co2_samp_2","defecate","air_collect_notes","fms_notes","co2_warthog_notes","co2_samp_1_correct","co2_samp_2_correct","frac_co2","lizmass","total_air","total_co2","co2_pmin","z.incb_temp","z.body_temp","log.mass","z.log.mass","log.co2pmin","z.log.co2pmin","z.prior_temp_1","z.prior_temp_2","z.log.prior_temp_1","z.prior_temp_3","z.prior_temp_4","z.log.prior_temp_2","z.log.prior_temp_3","z.log.prior_temp_4","z.log.temp"
"ld0069","SP",9,"ld0069_9",731,"7/3/2017",2,1,1,1,30,28,21.5,21.5,26,21.5,0.000246,0.00517,0.00434,NA,"","TackT1?T2?","",0.004924,0.004094,0.004924,1.297,145.033,0.714142492,0.007934917,0.869278328,-1.686272619,0.260053905,0.819405012,-4.836482385,0.631856002,0.334073193884939,-1.40979768460172,0.388942136013244,-1.35551001457141,0.0264980190229487,-1.52605754734477,-1.46825185573222,0.0672370138192196,0.887129076772192
"ld0065","SP",9,"ld0065_9",681,"7/3/2017",2,2,1,1,30,28,23,23,26,23,NA,0.00474,0.00464,1,"","","",0.00474,0.00464,0.00474,1.084,145.246,0.68846604,0.007649623,0.869278328,-0.787961721,0.080657903,-0.748852287,-4.873098913,0.564057502,0.334073193884939,-0.914824688540377,0.388942136013244,-0.854543803792893,0.0264980190229487,-0.936570415117313,-0.873061737998178,0.0672370138192196,0.887129076772192
"ld0153","Maroubra",9,"ld0153_9",2179,"7/3/2017",2,3,1,1,30,28,22,22,26,22,NA,0.00281,0.00262,NA,"","","",0.00281,0.00262,0.00281,0.905,145.425,0.40864425,0.004540492,0.869278328,-1.386835653,-0.099820335,-2.326570356,-5.394719903,-0.401766466,0.334073193884939,-1.2448066859146,0.388942136013244,-1.18852127764524,0.0264980190229487,-1.32511199871773,-1.26536226203824,0.0672370138192196,0.887129076772192
"ld0076","SP",9,"ld0076_9",870,"7/3/2017",2,4,1,1,30,28,22,22,26,22,0.00059,0.0042,0.00561,NA,"","Messy","",0.00361,0.00502,0.00502,1.227,145.103,0.72841706,0.008093523,0.869278328,-1.386835653,0.204572166,0.334390619,-4.816691167,0.668501063,0.334073193884939,-1.2448066859146,0.388942136013244,-1.18852127764524,0.0264980190229487,-1.32511199871773,-1.26536226203824,0.0672370138192196,0.887129076772192
"ld0111","SP",9,"ld0111_9",1452,"7/3/2017",2,5,1,1,30,28,23.5,23.5,26,23.5,NA,0.00286,0.00282,NA,"","Messy","BadBL",0.00286,0.00282,0.00286,0.99,145.34,0.4156724,0.004618582,0.869278328,-0.488524755,-0.010050336,-1.541812307,-5.377667547,-0.370192634,0.334073193884939,-0.749833689853264,0.388942136013244,-0.68755506686672,0.0264980190229487,-0.748590129285599,-0.683262839363888,0.0672370138192196,0.887129076772192
"ld0115","SP",9,"ld0115_9",1506,"7/3/2017",2,6,1,1,30,28,22,22,26,22,0.00157,0.0094031,0.0082614,NA,"Shedding","","",0.0078331,0.0066914,0.0078331,1.131,145.199,1.137358287,0.012637314,0.869278328,-1.386835653,0.123102197,-0.377809604,-4.371101413,1.493546973,0.334073193884939,-1.2448066859146,0.388942136013244,-1.18852127764524,0.0264980190229487,-1.32511199871773,-1.26536226203824,0.0672370138192196,0.887129076772192
"ld0128","MP",9,"ld0128_9",1686,"7/3/2017",2,7,1,1,30,28,21.5,21.5,26,21.5,2e-04,0.00397,0.00399,NA,"","","",0.00377,0.00379,0.00379,1.094,145.236,0.55044444,0.006116049,0.869278328,-1.686272619,0.089840704,-0.668577395,-5.096838979,0.149784452,0.334073193884939,-1.40979768460172,0.388942136013244,-1.35551001457141,0.0264980190229487,-1.52605754734477,-1.46825185573222,0.0672370138192196,0.887129076772192
"ld0043","UNSWKen",9,"ld0043_9",521,"7/3/2017",2,8,1,1,30,28,NA,NA,26,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,0.869278328,NA,NA,NA,NA,NA,0.334073193884939,NA,0.388942136013244,NA,0.0264980190229487,NA,NA,0.0672370138192196,0.887129076772192
"ld0143","MP",9,"ld0143_9",2050,"7/3/2017",2,9,1,1,30,28,22.5,22.5,26,22.5,0.000193,0.00363,0.00363,NA,"","","",0.003437,0.003437,0.003437,1.186,145.144,0.498859928,0.005542888,0.869278328,-1.087398687,0.170586301,0.037290459,-5.195239614,-0.03241238,0.334073193884939,-1.07981568722749,0.388942136013244,-1.02153254071906,0.0264980190229487,-1.12868246486362,-1.0670323732427,0.0672370138192196,0.887129076772192
"ld0137","MP",9,"ld0137_9",1795,"7/3/2017",2,10,1,1,30,28,22,22,26,22,0.000212,0.00515,0.00484,NA,"","","",0.004938,0.004628,0.004938,1.28,145.05,0.7162569,0.00795841,0.869278328,-1.386835653,0.246860078,0.704066231,-4.833526048,0.637329902,0.334073193884939,-1.2448066859146,0.388942136013244,-1.18852127764524,0.0264980190229487,-1.32511199871773,-1.26536226203824,0.0672370138192196,0.887129076772192
"ld0069","SP",9,"ld0069_9",744,"7/3/2017",2,1,1,2,26,30,26,30,26,21.5,0.000446,0.00311,0.00319,NA,"","TackT1?T2?","",0.002664,0.002744,0.002744,1.297,145.033,0.397970552,0.004421895,-0.300346364,-1.686272619,0.260053905,0.819405012,-5.421186942,-0.450772355,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0065","SP",9,"ld0065_9",676,"7/3/2017",2,2,1,2,26,30,26,30,26,23,0.000528,0.00335,0.00348,1,"","","",0.002822,0.002952,0.002952,1.084,145.246,0.428766192,0.004764069,-0.300346364,-0.787961721,0.080657903,-0.748852287,-5.346653144,-0.312766927,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0153","Maroubra",9,"ld0153_9",2221,"7/3/2017",2,3,1,2,26,30,26,30,26,22,0.000267,0.00257,0.0026,NA,"","","",0.002303,0.002333,0.002333,0.905,145.425,0.339276525,0.003769739,-0.300346364,-1.386835653,-0.099820335,-2.326570356,-5.580749511,-0.746215515,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0076","SP",9,"ld0076_9",879,"7/3/2017",2,4,1,2,26,30,26,30,26,22,0.000384,0.00384,0.00315,NA,"","Messy","",0.003456,0.002766,0.003456,1.227,145.103,0.501475968,0.005571955,-0.300346364,-1.386835653,0.204572166,0.334390619,-5.190009299,-0.022728023,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0111","SP",9,"ld0111_9",1449,"7/3/2017",2,5,1,2,26,30,26,30,26,23.5,0.000268,0.00221,0.00211,NA,"","Messy","",0.001942,0.001842,0.001942,0.99,145.34,0.28225028,0.003136114,-0.300346364,-0.488524755,-0.010050336,-1.541812307,-5.764770825,-1.086946045,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0115","SP",9,"ld0115_9",1487,"7/3/2017",2,6,1,2,26,30,26,30,26,22,0.000441,0.00473,0.0039,NA,"Shedding","","",0.004289,0.003459,0.004289,1.131,145.199,0.622758511,0.006919539,-0.300346364,-1.386835653,0.123102197,-0.377809604,-4.97340613,0.378330478,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0128","MP",9,"ld0128_9",1682,"7/3/2017",2,7,1,2,26,30,26,30,26,21.5,0.000411,0.0032,0.00313,NA,"","","",0.002789,0.002719,0.002789,1.094,145.236,0.405063204,0.004500702,-0.300346364,-1.686272619,0.089840704,-0.668577395,-5.403521894,-0.418064074,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0043","UNSWKen",9,"ld0043_9",539,"7/3/2017",2,8,1,2,26,30,26,30,26,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,-0.300346364,NA,NA,NA,NA,NA,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0143","MP",9,"ld0143_9",2029,"7/3/2017",2,9,1,2,26,30,26,30,26,22.5,0.000185,0.0023,0.00269,NA,"","","",0.002115,0.002505,0.002505,1.186,145.144,0.36358572,0.004039841,-0.300346364,-1.087398687,0.170586301,0.037290459,-5.511549944,-0.618086853,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0137","MP",9,"ld0137_9",1803,"7/3/2017",2,10,1,2,26,30,26,30,26,22,0.000355,0.00418,0.00396,NA,"","","",0.003825,0.003605,0.003825,1.28,145.05,0.55481625,0.006164625,-0.300346364,-1.386835653,0.246860078,0.704066231,-5.088927971,0.164432331,0.915432873501527,0.0751213035823001,0.923580787196737,1.48329851317352,0.0264980190229487,0.135065390165667,1.47185070478881,0.0672370138192196,-0.231603986367692
"ld0043","UNSWKen",10,"ld0043_10",538,"17/3/2017",2,1,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,1,"","","",NA,NA,NA,NA,NA,NA,NA,1.454090674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39167800608564
"ld0171","UNSWKen",10,"ld0171_10",2471,"17/3/2017",2,2,1,1,32,NA,23,23,23,23,0.000342,0.0079955,0.00756,1,"","","",0.0076535,0.007218,0.0076535,1.219,145.111,1.110607039,0.012340078,1.454090674,-0.787961721,0.19803085,0.277207264,-4.39490294,1.449476498,NA,-0.914824688540377,NA,-0.854543803792893,-1.3884961968025,-0.936570415117313,-0.873061737998178,-1.42878353961393,1.39167800608564
"ld0143","MP",10,"ld0143_10",2051,"17/3/2017",2,3,1,1,32,NA,22.5,22.5,22.5,22.5,0.00133,0.0081395,0.0079633,1,"","","",0.0068095,0.0066333,0.0068095,1.342,144.988,0.987295786,0.010969953,1.454090674,-1.087398687,0.294161039,1.117565282,-4.512595289,1.231559477,NA,-1.07981568722749,NA,-1.02153254071906,-1.62432856610674,-1.12868246486362,-1.0670323732427,-1.69697500313707,1.39167800608564
"ld0069","SP",10,"ld0069_10",773,"17/3/2017",2,4,1,1,32,NA,22,22,22,22,0.000812,0.0135299,0.0132895,1,"","","",0.0127179,0.0124775,0.0127179,1.557,144.773,1.841208537,0.020457873,1.454090674,-1.386835653,0.442760893,2.416606526,-3.889387483,2.385479753,NA,-1.2448066859146,NA,-1.18852127764524,-1.86016093541099,-1.32511199871773,-1.26536226203824,-1.97119374284169,1.39167800608564
"ld0065","SP",10,"ld0065_10",713,"17/3/2017",2,5,1,1,32,NA,23,23,23,23,0.000569,0.00616,0.008004,1,"","","",0.005591,0.007435,0.007435,1.149,145.181,1.079420735,0.011993564,1.454090674,-0.787961721,0.138891999,-0.239777142,-4.423385106,1.396739434,NA,-0.914824688540377,NA,-0.854543803792893,-1.3884961968025,-0.936570415117313,-0.873061737998178,-1.42878353961393,1.39167800608564
"ld0076","SP",10,"ld0076_10",853,"17/3/2017",2,6,1,1,32,NA,22,22,22,22,0.000374,0.00624,0.00655,1,"","","",0.005866,0.006176,0.006176,1.32,145.01,0.89558176,0.009950908,1.454090674,-1.386835653,0.277631737,0.973068203,-4.610091476,1.051037305,NA,-1.2448066859146,NA,-1.18852127764524,-1.86016093541099,-1.32511199871773,-1.26536226203824,-1.97119374284169,1.39167800608564
"ld0153","Maroubra",10,"ld0153_10",2212,"17/3/2017",2,7,1,1,32,NA,22,22,22,22,0.000233,0.00446,0.00482,NA,"","","",0.004227,0.004587,0.004587,1.002,145.328,0.666619536,0.007406884,1.454090674,-1.386835653,0.001998003,-1.436487247,-4.905345441,0.504350416,NA,-1.2448066859146,NA,-1.18852127764524,-1.86016093541099,-1.32511199871773,-1.26536226203824,-1.97119374284169,1.39167800608564
"ld0115","SP",10,"ld0115_10",1474,"17/3/2017",2,8,1,1,32,NA,22,22,22,22,0.000363,0.0085659,0.0081985,NA,"","","",0.0082029,0.0078355,0.0082029,1.121,145.209,1.191134906,0.013234832,1.454090674,-1.386835653,0.114221144,-0.455446653,-4.324903137,1.579086863,NA,-1.2448066859146,NA,-1.18852127764524,-1.86016093541099,-1.32511199871773,-1.26536226203824,-1.97119374284169,1.39167800608564
"ld0138","MP",10,"ld0138_10",1832,"17/3/2017",2,9,1,1,32,NA,22.5,22.5,22.5,22.5,NA,0.00573,0.00527,1,"FST1S1","","",0.00573,0.00527,0.00573,1.136,145.194,0.83196162,0.009244018,1.454090674,-1.087398687,0.12751332,-0.33924812,-4.683778639,0.914599489,NA,-1.07981568722749,NA,-1.02153254071906,-1.62432856610674,-1.12868246486362,-1.0670323732427,-1.69697500313707,1.39167800608564
"ld0119","SP",10,"ld0119_10",1588,"17/3/2017",2,10,1,1,32,NA,22.5,22.5,22.5,22.5,0.000402,0.00663,0.00706,1,"","","",0.006228,0.006658,0.006658,1.277,145.053,0.965762874,0.010730699,1.454090674,-1.087398687,0.244513577,0.683553415,-4.53464658,1.190729707,NA,-1.07981568722749,NA,-1.02153254071906,-1.62432856610674,-1.12868246486362,-1.0670323732427,-1.69697500313707,1.39167800608564
"ld0043","UNSWKen",10,"ld0043_10",523,"17/3/2017",2,1,1,2,22,32,22,32,NA,NA,NA,NA,NA,1,"","","",NA,NA,NA,NA,NA,NA,NA,-1.469971056,NA,NA,NA,NA,NA,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,NA,-1.32511199871773,2.04142307264925,NA,-1.53759857794768
"ld0171","UNSWKen",10,"ld0171_10",2430,"17/3/2017",2,2,1,2,22,32,22,32,23,23,0.000396,0.00308,0.00399,1,"","","",0.002684,0.003594,0.003594,1.219,145.111,0.521528934,0.005794766,-1.469971056,-0.787961721,0.19803085,0.277207264,-5.150800183,0.049870866,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.3884961968025,-1.32511199871773,2.04142307264925,-1.42878353961393,-1.53759857794768
"ld0143","MP",10,"ld0143_10",2055,"17/3/2017",2,3,1,2,22,32,22,32,22.5,22.5,0.000928,0.00296,0.00281,1,"","","",0.002032,0.001882,0.002032,1.342,144.988,0.294615616,0.003273507,-1.469971056,-1.087398687,0.294161039,1.117565282,-5.721893392,-1.007554967,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.62432856610674,-1.32511199871773,2.04142307264925,-1.69697500313707,-1.53759857794768
"ld0069","SP",10,"ld0069_10",757,"17/3/2017",2,4,1,2,22,32,22,32,22,22,0.00147,0.00716,0.0081132,1,"","","",0.00569,0.0066432,0.0066432,1.557,144.773,0.961755994,0.010686178,-1.469971056,-1.386835653,0.442760893,2.416606526,-4.538804148,1.183031629,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.86016093541099,-1.32511199871773,2.04142307264925,-1.97119374284169,-1.53759857794768
"ld0065","SP",10,"ld0065_10",712,"17/3/2017",2,5,1,2,22,32,22,32,23,23,0.000599,0.00293,0.00315,1,"","","",0.002331,0.002551,0.002551,1.149,145.181,0.370356731,0.004115075,-1.469971056,-0.787961721,0.138891999,-0.239777142,-5.493098219,-0.583921973,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.3884961968025,-1.32511199871773,2.04142307264925,-1.42878353961393,-1.53759857794768
"ld0076","SP",10,"ld0076_10",902,"17/3/2017",2,6,1,2,22,32,22,32,22,22,0.000718,0.00458,0.00379,1,"","","",0.003862,0.003072,0.003862,1.32,145.01,0.56002862,0.00622254,-1.469971056,-1.386835653,0.277631737,0.973068203,-5.079577095,0.181746243,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.86016093541099,-1.32511199871773,2.04142307264925,-1.97119374284169,-1.53759857794768
"ld0153","Maroubra",10,"ld0153_10",2220,"17/3/2017",2,7,1,2,22,32,22,32,22,22,0.000659,0.00235,0.00249,NA,"","","",0.001691,0.001831,0.001831,1.002,145.328,0.266095568,0.002956617,-1.469971056,-1.386835653,0.001998003,-1.436487247,-5.82370957,-1.196075956,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.86016093541099,-1.32511199871773,2.04142307264925,-1.97119374284169,-1.53759857794768
"ld0115","SP",10,"ld0115_10",1508,"17/3/2017",2,8,1,2,22,32,22,32,22,22,0.000384,0.00232,0.00225,NA,"","","",0.001936,0.001866,0.001936,1.121,145.209,0.281124624,0.003123607,-1.469971056,-1.386835653,0.114221144,-0.455446653,-5.768766855,-1.094345022,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.86016093541099,-1.32511199871773,2.04142307264925,-1.97119374284169,-1.53759857794768
"ld0138","MP",10,"ld0138_10",1844,"17/3/2017",2,9,1,2,22,32,22,32,22.5,22.5,0.000272,0.00218,0.00216,1,"FST1S1","","",0.001908,0.001888,0.001908,1.136,145.194,0.277030152,0.003078113,-1.469971056,-1.087398687,0.12751332,-0.33924812,-5.783438532,-1.121510833,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.62432856610674,-1.32511199871773,2.04142307264925,-1.69697500313707,-1.53759857794768
"ld0119","SP",10,"ld0119_10",1583,"17/3/2017",2,10,1,2,22,32,22,32,22.5,22.5,0.000329,0.00501,0.00439,1,"","","",0.004681,0.004061,0.004681,1.277,145.053,0.678993093,0.007544368,-1.469971056,-1.087398687,0.244513577,0.683553415,-4.886953954,0.538403759,1.49679255311812,-1.2448066859146,1.4237018453106,2.15125346087821,-1.62432856610674,-1.32511199871773,2.04142307264925,-1.69697500313707,-1.53759857794768
"ld0043","UNSWKen",10,"ld0043_10",495,"18/3/2017",2,1,1,1,24,22,NA,NA,27,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,-0.88515871,NA,NA,NA,NA,NA,-1.41000584496483,NA,-1.47986769889271,NA,0.498162757631432,NA,NA,0.527752813129503,-0.857361468011035
"ld0171","UNSWKen",10,"ld0171_10",2434,"18/3/2017",2,2,1,1,24,22,23,23,27,23,9.82e-05,0.00282,0.0029,NA,"","","",0.0027218,0.0028018,0.0028018,1.187,145.143,0.406661657,0.004518463,-0.88515871,-0.787961721,0.171429116,0.044658242,-5.399583387,-0.410771605,-1.41000584496483,-0.914824688540377,-1.47986769889271,-0.854543803792893,0.498162757631432,-0.936570415117313,-0.873061737998178,0.527752813129503,-0.857361468011035
"ld0143","MP",10,"ld0143_10",2045,"18/3/2017",2,3,1,1,24,22,22.5,22.5,27,22.5,0.000105,0.00243,0.00187,1,"","BadT1S2, BadT2S2","",0.002325,0.001765,0.002325,1.254,145.076,0.3373017,0.003747797,-0.88515871,-1.087398687,0.226338442,0.524668672,-5.586587078,-0.75702425,-1.41000584496483,-1.07981568722749,-1.47986769889271,-1.02153254071906,0.498162757631432,-1.12868246486362,-1.0670323732427,0.527752813129503,-0.857361468011035
"ld0069","SP",10,"ld0069_10",752,"18/3/2017",2,4,1,1,24,22,22,22,27,22,0.000378,0.00269,0.00302,1,"","","",0.002312,0.002642,0.002642,1.412,144.918,0.382873356,0.004254148,-0.88515871,-1.386835653,0.345007139,1.5620555,-5.459860772,-0.522380118,-1.41000584496483,-1.2448066859146,-1.47986769889271,-1.18852127764524,0.498162757631432,-1.32511199871773,-1.26536226203824,0.527752813129503,-0.857361468011035
"ld0065","SP",10,"ld0065_10",720,"18/3/2017",2,5,1,1,24,22,24,24,27,24,0.000236,0.00315,0.00329,NA,"","","",0.002914,0.003054,0.003054,1.113,145.217,0.443492718,0.004927697,-0.88515871,-0.189087789,0.107059072,-0.518056584,-5.31288354,-0.25023974,-1.41000584496483,-0.584842691166151,-1.47986769889271,-0.520566329940548,0.498162757631432,-0.564567618662351,-0.497460005382259,0.527752813129503,-0.857361468011035
"ld0076","SP",10,"ld0076_10",908,"18/3/2017",2,6,1,1,24,22,22,22,27,22,0.000369,0.0028,0.00308,1,"","","",0.002431,0.002711,0.002711,1.27,145.06,0.39325766,0.00436953,-0.88515871,-1.386835653,0.2390169,0.63550216,-5.433099827,-0.472830038,-1.41000584496483,-1.2448066859146,-1.47986769889271,-1.18852127764524,0.498162757631432,-1.32511199871773,-1.26536226203824,0.527752813129503,-0.857361468011035
"ld0153","Maroubra",10,"ld0153_10",2214,"18/3/2017",2,7,1,1,24,22,22,22,27,22,0.000311,0.0015,0.00195,NA,"","","",0.001189,0.001639,0.001639,0.963,145.367,0.238256513,0.002647295,-0.88515871,-1.386835653,-0.037701867,-1.783538518,-5.934216915,-1.400689353,-1.41000584496483,-1.2448066859146,-1.47986769889271,-1.18852127764524,0.498162757631432,-1.32511199871773,-1.26536226203824,0.527752813129503,-0.857361468011035
"ld0115","SP",10,"ld0115_10",1476,"18/3/2017",2,8,1,1,24,22,22.5,22.5,27,22.5,0.000296,0.00236,0.00221,NA,"","","",0.002064,0.001914,0.002064,1.11,145.22,0.29973408,0.003330379,-0.88515871,-1.087398687,0.104360015,-0.541651401,-5.704669168,-0.975662906,-1.41000584496483,-1.07981568722749,-1.47986769889271,-1.02153254071906,0.498162757631432,-1.12868246486362,-1.0670323732427,0.527752813129503,-0.857361468011035
"ld0138","MP",10,"ld0138_10",1852,"18/3/2017",2,9,1,1,24,22,22.5,22.5,27,22.5,0.000239,0.00249,0.00271,NA,"","","",0.002251,0.002471,0.002471,1.074,145.256,0.358927576,0.003988084,-0.88515871,-1.087398687,0.071389996,-0.829871164,-5.524444364,-0.641961926,-1.41000584496483,-1.07981568722749,-1.47986769889271,-1.02153254071906,0.498162757631432,-1.12868246486362,-1.0670323732427,0.527752813129503,-0.857361468011035
"ld0119","SP",10,"ld0119_10",1591,"18/3/2017",2,10,1,1,24,22,21.5,21.5,27,21.5,0.000323,0.00247,0.0026,NA,"","","",0.002147,0.002277,0.002277,1.226,145.104,0.330401808,0.003671131,-0.88515871,-1.686272619,0.203756838,0.327263122,-5.60725549,-0.795293506,-1.41000584496483,-1.40979768460172,-1.47986769889271,-1.35551001457141,0.498162757631432,-1.52605754734477,-1.46825185573222,0.527752813129503,-0.857361468011035
"ld0043","UNSWKen",10,"ld0043_10",515,"18/3/2017",2,1,1,2,28,24,28,24,27,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,0.284465982,NA,NA,NA,NA,NA,-0.828646165348238,0.735085298330751,-0.805600282147312,-0.520566329940548,0.498162757631432,0.78282438087249,-0.497460005382259,0.527752813129503,0.347756949468565
"ld0171","UNSWKen",10,"ld0171_10",2474,"18/3/2017",2,2,1,2,28,24,28,24,27,23,0.000689,0.00467,0.00489,NA,"","","",0.003981,0.004201,0.004201,1.187,145.143,0.609745743,0.006774953,0.284465982,-0.787961721,0.171429116,0.044658242,-4.99452285,0.339231143,-0.828646165348238,0.735085298330751,-0.805600282147312,-0.520566329940548,0.498162757631432,0.78282438087249,-0.497460005382259,0.527752813129503,0.347756949468565
"ld0143","MP",10,"ld0143_10",2046,"18/3/2017",2,3,1,2,28,24,28,24,27,22.5,0.000603,0.00436,0.00385,1,"","BadT1S2, BadT2S2","",0.003757,0.003247,0.003757,1.254,145.076,0.545050532,0.006056117,0.284465982,-1.087398687,0.226338442,0.524668672,-5.106686443,0.131551066,-0.828646165348238,0.735085298330751,-0.805600282147312,-0.520566329940548,0.498162757631432,0.78282438087249,-0.497460005382259,0.527752813129503,0.347756949468565
"ld0069","SP",10,"ld0069_10",741,"18/3/2017",2,4,1,2,28,24,28,24,27,22,0.00105,0.0075,0.0072,1,"","","",0.00645,0.00615,0.00645,1.412,144.918,0.9347211,0.01038579,0.284465982,-1.386835653,0.345007139,1.5620555,-4.567316753,1.130238206,-0.828646165348238,0.735085298330751,-0.805600282147312,-0.520566329940548,0.498162757631432,0.78282438087249,-0.497460005382259,0.527752813129503,0.347756949468565
