"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0105",2,"ld0105_2",1.32333333333333,0.636010947968154,1.61263400856475,0.326671447753312,-0.494908529958756,4.00654023455099,0.0958923122176218,0.961478865427131
"ld0105",3,"ld0105_3",1.342,0.668661945330751,0.677548388736775,2.22039349072729,0.737570546571822,2.32871812592291,0.982974233482806,1.08087220123615
"ld0105",4,"ld0105_4",1.272,0.988125928012815,0.892547012067478,0.249411059113664,0.725337433551731,1.82242682773387,0.91080531228832,0.624253131150261
"ld0105",5,"ld0105_5",1.37833333333333,-0.160268449260704,0.473948359051498,0.606817124703516,2.46551972911776,-0.0185098233336875,1.39630400408148,1.30857412014075
"ld0105",6,"ld0105_6",1.29,-0.605483207193066,-0.707576890219756,1.62041593609905,-0.726903836868457,1.36723900511658,-0.385458172620363,0.744025949715252
"ld0105",7,"ld0105_7",1.25666666666667,-0.825424094491719,1.43435874545529,-0.832254074036489,1.30719011835131,0.503082863905148,0.455262179510837,0.520879907332493
"ld0105",8,"ld0105_8",1.258,-0.0547896914029044,-0.364898392023811,1.63962697205093,1.44245570386639,1.32966432244016,2.03246633966556,0.529918818045396
"ld0105",9,"ld0105_9",1.177,-0.641459616190182,-0.995098209444473,0.632548874178162,-0.0052999944879828,-0.381960661393526,0.510151714920992,-0.0373697923744086
"ld0105",10,"ld0105_10",1.173,0.861114303368991,-0.541232893920863,-0.79674474199425,1.06536610075837,-0.602426930811671,1.97201661508784,-0.0663866442390248
"ld0107",1,"ld0107_1",1.222,-0.101131049076105,-0.138303557879205,-0.50694334119794,-0.678022247265599,-0.696819965408047,-0.0768730995165103,0.282439408371723
"ld0107",2,"ld0107_2",1.20033333333333,-1.78064913318641,0.11164548997551,-0.245092231111317,-0.493199351161887,-0.0763408309665258,0.732073471288461,0.12995426835956
"ld0107",3,"ld0107_3",1.14766666666667,1.7588886206327,-0.139174194694911,-1.18672562361554,0.344185989537992,-0.850918210773715,-0.599509689180958,-0.252490156575332
"ld0107",4,"ld0107_4",1.21,-0.496768514284916,-1.7364787310515,-0.498168874958139,-0.58966691433013,-0.888774757042058,-0.726320410555331,0.198323344111812
"ld0107",5,"ld0107_5",1.238,-5.74238499234005,-0.6476723049809,-1.08862109428577,-0.593642849724843,0.537568130141303,-1.80111741560806,0.393318266241426
"ld0107",6,"ld0107_6",1.231,-0.24099145379163,-0.128243845579157,-0.752467906341746,1.15197026760415,-0.204429758985941,-0.755556423041515,0.344986144822162
"ld0107",7,"ld0107_7",1.228,-1.02707478799556,-0.64585783305403,-0.0747121256553148,0.0609873749445091,-1.12162262428715,0.119524114527303,0.324188187361954
"ld0107",8,"ld0107_8",1.22266666666667,0.00892041873880963,-0.287117769576933,-0.543264436228024,0.805713438103786,-0.253737197021297,0.603607432416748,0.287088272410332
"ld0107",9,"ld0107_9",1.17133333333333,-0.119397237463976,0.828808605787157,-0.385183412537173,0.038064672336933,0.349044508948457,0.444030502868277,-0.0785062140378732
"ld0107",10,"ld0107_10",1.209,-0.168604437081839,-0.559644107955115,1.96649994521064,0.718272781114946,0.451991071951464,1.17188138634851,0.191276058052247
"ld0111",1,"ld0111_1",1.10633333333333,0.527769970740374,-0.625268373151429,0.134329446072925,-0.928213659075987,-0.730062115779617,0.210246266260118,-0.56513620976729
"ld0111",2,"ld0111_2",1.12833333333333,-0.362562810276951,-0.407208745403331,-0.0651326029054935,0.742928111292491,0.310628776232789,1.4992347703337,-0.397301529542136
